drive_step,theta_c,x_dot_c,y_dot_c,x_c,y_c,x_o
7.024000,-0.023699,19.457691,-0.420868,337.207245,14.108927,0.000000
7.046000,-0.023711,19.453293,-0.420981,337.635254,14.099664,0.000000
7.068000,-0.023726,19.448587,-0.421012,338.063263,14.090401,0.000000
7.090000,-0.023723,19.449823,-0.421279,338.491028,14.081138,0.000000
7.112000,-0.023719,19.462149,-0.422029,338.919037,14.071858,0.000000
7.134000,-0.023727,19.477314,-0.421805,339.347382,14.062574,0.000000
7.156000,-0.023732,19.492800,-0.422514,339.776062,14.053288,0.000000
7.178000,-0.023720,19.506447,-0.422652,340.205048,14.043986,0.000000
7.200000,-0.023740,19.519053,-0.422743,340.634399,14.034691,0.000000
7.222000,-0.023722,19.525654,-0.423242,341.064056,14.025379,0.000000
7.244000,-0.023716,19.521410,-0.423043,341.493561,14.016071,0.000000
7.266000,-0.023723,19.516768,-0.422849,341.922913,14.006766,0.000000
7.288000,-0.023715,19.511831,-0.422593,342.352264,13.997466,0.000000
7.310000,-0.023716,19.507307,-0.422546,342.781525,13.988172,0.000000
7.332000,-0.023732,19.502777,-0.422546,343.210541,13.978877,0.000000
7.354000,-0.023736,19.497852,-0.422449,343.639557,13.969583,0.000000
7.376000,-0.023737,19.493212,-0.422509,344.068573,13.960288,0.000000
7.398000,-0.023756,19.488766,-0.422612,344.497253,13.950994,0.000000
7.420000,-0.023765,19.483894,-0.422597,344.925934,13.941699,0.000000
7.442000,-0.023764,19.479151,-0.422646,345.354614,13.932405,0.000000
7.464000,-0.023780,19.474747,-0.422774,345.783051,13.923105,0.000000
7.486000,-0.023793,19.469961,-0.422792,346.211395,13.913802,0.000000
7.508000,-0.023790,19.465130,-0.422787,346.639740,13.904497,0.000000
7.530000,-0.023801,19.460718,-0.422902,347.067932,13.895192,0.000000
7.552000,-0.023816,19.456045,-0.422947,347.495941,13.885887,0.000000
7.574000,-0.023814,19.451151,-0.422902,347.923950,13.876582,0.000000
7.596000,-0.023821,19.446695,-0.422998,348.351898,13.867277,0.000000
7.618000,-0.023851,19.458282,-0.423461,348.779846,13.857968,0.000000
7.640000,-0.023841,19.473377,-0.424227,349.208160,13.848640,0.000000
7.662000,-0.023854,19.489668,-0.424201,349.636780,13.839310,0.000000
7.684000,-0.023871,19.503181,-0.425183,350.065704,13.829967,0.000000
7.706000,-0.023852,19.515718,-0.425142,350.494934,13.820609,0.000000
7.728000,-0.023867,19.530701,-0.425686,350.924469,13.811250,0.000000
7.750000,-0.023866,19.531103,-0.425939,351.354156,13.801881,0.000000
7.772000,-0.023850,19.526102,-0.425625,351.783844,13.792513,0.000000
7.794000,-0.023846,19.521597,-0.425501,352.213379,13.783150,0.000000
7.816000,-0.023859,19.517044,-0.425418,352.642731,13.773792,0.000000
7.838000,-0.023859,19.512106,-0.425250,353.072083,13.764435,0.000000
7.860000,-0.023859,19.507483,-0.425261,353.501373,13.755077,0.000000
7.882000,-0.023876,19.503021,-0.425327,353.930389,13.745720,0.000000
7.904000,-0.023885,19.498133,-0.425288,354.359406,13.736362,0.000000
7.926000,-0.023885,19.493393,-0.425337,354.788422,13.727005,0.000000
7.948000,-0.023901,19.488976,-0.425463,355.217133,13.717648,0.000000
7.970000,-0.023914,19.484169,-0.425481,355.645813,13.708290,0.000000
7.992000,-0.023912,19.479345,-0.425488,356.074493,13.698933,0.000000
8.012000,-0.023918,19.475155,-0.425563,356.463989,13.690424,0.000000
8.032000,-0.023927,19.471012,-0.425623,356.853394,13.681911,0.000000
8.052000,-0.023937,19.466864,-0.425683,357.242798,13.673395,0.000000
8.072000,-0.023947,19.462677,-0.425739,357.632202,13.664879,0.000000
8.092000,-0.023957,19.458433,-0.425773,358.021301,13.656363,0.000000
8.112000,-0.023964,19.454134,-0.425790,358.410400,13.647846,0.000000
8.132000,-0.023969,19.449797,-0.425780,358.799500,13.639330,0.000000
8.152000,-0.023973,19.447365,-0.425901,359.188477,13.630814,0.000000
8.172000,-0.023977,19.462959,-0.426709,359.577606,13.622288,0.000000
8.192000,-0.023964,19.473921,-0.426885,359.967010,13.613752,0.000000
8.212000,-0.023972,19.490118,-0.426959,360.356689,13.605217,0.000000
8.232000,-0.023972,19.499987,-0.427643,360.746613,13.596669,0.000000
8.252000,-0.023965,19.514996,-0.427471,361.136780,13.588116,0.000000
8.272000,-0.023982,19.525900,-0.427749,361.527191,13.579567,0.000000
8.292000,-0.023985,19.526056,-0.427946,361.917816,13.571007,0.000000
8.312000,-0.023984,19.521633,-0.427810,362.308289,13.562452,0.000000
8.332000,-0.023981,19.517311,-0.427722,362.698608,13.553898,0.000000
8.352000,-0.023981,19.513039,-0.427674,363.088928,13.545343,0.000000
8.372000,-0.023984,19.508823,-0.427679,363.479248,13.536789,0.000000
8.392000,-0.023991,19.504654,-0.427709,363.869293,13.528234,0.000000
8.412000,-0.024000,19.500502,-0.427727,364.259308,13.519680,0.000000
8.432000,-0.024012,19.496317,-0.427802,364.649323,13.511126,0.000000
8.452000,-0.024023,19.492081,-0.427866,365.039215,13.502571,0.000000
8.472000,-0.024033,19.487793,-0.427918,365.428925,13.494017,0.000000
8.492000,-0.024041,19.483459,-0.427947,365.818634,13.485461,0.000000
8.512000,-0.024046,19.479116,-0.427964,366.208344,13.476901,0.000000
8.532000,-0.024051,19.474802,-0.428002,366.597839,13.468338,0.000000
8.552000,-0.024055,19.470520,-0.428033,366.987244,13.459774,0.000000
8.572000,-0.024060,19.466341,-0.428112,367.376648,13.451210,0.000000
8.592000,-0.024068,19.462189,-0.428185,367.765991,13.442646,0.000000
8.612000,-0.024078,19.458048,-0.428243,368.155090,13.434082,0.000000
8.632000,-0.024088,19.453875,-0.428305,368.544189,13.425518,0.000000
8.652000,-0.024098,19.449644,-0.428342,368.933289,13.416954,0.000000
8.672000,-0.024107,19.445364,-0.428364,369.322235,13.408390,0.000000
8.692000,-0.024111,19.460655,-0.429153,369.711304,13.399815,0.000000
8.712000,-0.024094,19.473080,-0.429363,370.100647,13.391226,0.000000
8.732000,-0.024097,19.486526,-0.429328,370.490295,13.382643,0.000000
8.752000,-0.024093,19.498331,-0.430075,370.880188,13.374046,0.000000
8.772000,-0.024085,19.512472,-0.429904,371.270325,13.365444,0.000000
8.792000,-0.024106,19.525118,-0.430164,371.660706,13.356844,0.000000
8.812000,-0.024113,19.525969,-0.430506,372.051331,13.348233,0.000000
8.832000,-0.024117,19.521523,-0.430408,372.441803,13.339622,0.000000
8.852000,-0.024118,19.517185,-0.430308,372.832123,13.331018,0.000000
8.872000,-0.024118,19.512823,-0.430213,373.222443,13.322416,0.000000
8.892000,-0.024119,19.508488,-0.430163,373.612762,13.313814,0.000000
8.912000,-0.024122,19.504196,-0.430162,374.002777,13.305212,0.000000
8.932000,-0.024126,19.499962,-0.430199,374.392792,13.296610,0.000000
8.952000,-0.024134,19.495783,-0.430268,374.782806,13.288008,0.000000
8.972000,-0.024144,19.491625,-0.430333,375.172699,13.279405,0.000000
8.992000,-0.024156,19.487453,-0.430414,375.562408,13.270796,0.000000
9.012000,-0.024168,19.483236,-0.430485,375.952118,13.262184,0.000000
9.032000,-0.024178,19.478962,-0.430539,376.341827,13.253572,0.000000
9.052000,-0.024186,19.474636,-0.430568,376.731262,13.244961,0.000000
9.072000,-0.024191,19.470285,-0.430572,377.120667,13.236349,0.000000
9.092000,-0.024195,19.465960,-0.430589,377.510071,13.227737,0.000000
9.112000,-0.024198,19.461685,-0.430624,377.899414,13.219126,0.000000
9.132000,-0.024203,19.457466,-0.430677,378.288513,13.210514,0.000000
9.152000,-0.024209,19.453304,-0.430740,378.677612,13.201902,0.000000
9.172000,-0.024219,19.449169,-0.430787,379.066711,13.193291,0.000000
9.192000,-0.024229,19.445009,-0.430846,379.455597,13.184676,0.000000
9.212000,-0.024236,19.457548,-0.431569,379.844635,13.176051,0.000000
9.232000,-0.024224,19.472698,-0.431848,380.233917,13.167413,0.000000
9.252000,-0.024232,19.482334,-0.431655,380.623444,13.158782,0.000000
9.272000,-0.024230,19.497984,-0.432519,381.013245,13.150138,0.000000
9.292000,-0.024219,19.509157,-0.432379,381.403351,13.141488,0.000000
9.312000,-0.024235,19.524347,-0.432722,381.793701,13.132838,0.000000
9.332000,-0.024235,19.525379,-0.433063,382.184326,13.124179,0.000000
9.352000,-0.024237,19.521099,-0.432950,382.574738,13.115520,0.000000
9.372000,-0.024241,19.516888,-0.432865,382.965057,13.106860,0.000000
9.392000,-0.024246,19.512619,-0.432786,383.355377,13.098203,0.000000
9.412000,-0.024251,19.508308,-0.432725,383.745667,13.089550,0.000000
9.432000,-0.024255,19.503950,-0.432669,384.135681,13.080900,0.000000
9.452000,-0.024258,19.499601,-0.432639,384.525696,13.072250,0.000000
9.472000,-0.024262,19.495293,-0.432657,384.915710,13.063599,0.000000
9.492000,-0.024267,19.491037,-0.432705,385.305573,13.054945,0.000000
9.512000,-0.024274,19.486835,-0.432784,385.695282,13.046287,0.000000
9.532000,-0.024284,19.482681,-0.432858,386.084991,13.037627,0.000000
9.552000,-0.024295,19.478519,-0.432934,386.474701,13.028968,0.000000
9.572000,-0.024307,19.474321,-0.433007,386.864136,13.020308,0.000000
9.592000,-0.024317,19.470066,-0.433057,387.253540,13.011649,0.000000
9.612000,-0.024326,19.465759,-0.433085,387.642944,13.002990,0.000000
9.632000,-0.024331,19.461411,-0.433084,388.032257,12.994330,0.000000
9.652000,-0.024335,19.457073,-0.433084,388.421356,12.985671,0.000000
9.672000,-0.024337,19.452782,-0.433108,388.810455,12.977012,0.000000
9.692000,-0.024341,19.448547,-0.433146,389.199554,12.968349,0.000000
9.712000,-0.024347,19.444368,-0.433208,389.588440,12.959684,0.000000
9.732000,-0.024353,19.455770,-0.433980,389.977448,12.951013,0.000000
9.752000,-0.024345,19.469051,-0.434213,390.366699,12.942327,0.000000
9.772000,-0.024362,19.481600,-0.434105,390.756195,12.933647,0.000000
9.792000,-0.024368,19.495785,-0.434953,391.145935,12.924956,0.000000
9.812000,-0.024356,19.507589,-0.434856,391.535950,12.916259,0.000000
9.832000,-0.024365,19.520594,-0.435130,391.926239,12.907560,0.000000
9.852000,-0.024355,19.524477,-0.435517,392.316803,12.898849,0.000000
9.872000,-0.024346,19.520449,-0.435317,392.707214,12.890142,0.000000
9.892000,-0.024344,19.516277,-0.435156,393.097534,12.881435,0.000000
9.912000,-0.024348,19.512117,-0.435025,393.487854,12.872736,0.000000
9.932000,-0.024354,19.507927,-0.434954,393.878113,12.864038,0.000000
9.952000,-0.024363,19.503683,-0.434907,394.268127,12.855341,0.000000
9.972000,-0.024371,19.499392,-0.434883,394.658142,12.846643,0.000000
9.992000,-0.024378,19.495047,-0.434863,395.048157,12.837946,0.000000
10.012000,-0.024384,19.490690,-0.434852,395.437988,12.829248,0.000000
10.032000,-0.024389,19.486361,-0.434875,395.827698,12.820551,0.000000
10.052000,-0.024393,19.482088,-0.434922,396.217407,12.811853,0.000000
10.072000,-0.024399,19.477867,-0.434993,396.607117,12.803156,0.000000
10.092000,-0.024408,19.473701,-0.435069,396.996521,12.794458,0.000000
10.112000,-0.024418,19.469555,-0.435132,397.385925,12.785756,0.000000
10.132000,-0.024429,19.465374,-0.435201,397.775330,12.777051,0.000000
10.152000,-0.024439,19.461140,-0.435246,398.164612,12.768344,0.000000
10.172000,-0.024448,19.456856,-0.435274,398.553711,12.759637,0.000000
10.192000,-0.024454,19.452518,-0.435273,398.942810,12.750930,0.000000
10.212000,-0.024458,19.448179,-0.435260,399.331909,12.742223,0.000000
10.232000,-0.024462,19.446106,-0.435372,399.720764,12.733516,0.000000
10.252000,-0.024478,19.461538,-0.436053,400.109863,12.724804,0.000000
10.272000,-0.024473,19.471956,-0.436552,400.499237,12.716074,0.000000
10.292000,-0.024489,19.488220,-0.436549,400.888855,12.707347,0.000000
10.312000,-0.024505,19.498892,-0.437426,401.278778,12.698606,0.000000
10.332000,-0.024497,19.513590,-0.437584,401.668945,12.689852,0.000000
10.352000,-0.024512,19.523802,-0.437740,402.059357,12.681097,0.000000
10.372000,-0.024506,19.530664,-0.438356,402.449982,12.672332,0.000000
10.392000,-0.024496,19.526798,-0.438158,402.840607,12.663568,0.000000
10.412000,-0.024489,19.522512,-0.437995,403.231171,12.654803,0.000000
10.432000,-0.024488,19.518282,-0.437889,403.621490,12.646045,0.000000
10.452000,-0.024491,19.514099,-0.437831,404.011810,12.637290,0.000000
10.472000,-0.024499,19.509935,-0.437799,404.402130,12.628535,0.000000
10.492000,-0.024509,19.505745,-0.437811,404.792236,12.619781,0.000000
10.512000,-0.024520,19.501507,-0.437834,405.182251,12.611026,0.000000
10.532000,-0.024530,19.497217,-0.437862,405.572266,12.602271,0.000000
10.552000,-0.024538,19.492870,-0.437880,405.962250,12.593516,0.000000
10.572000,-0.024544,19.488516,-0.437887,406.351959,12.584762,0.000000
10.592000,-0.024549,19.484184,-0.437916,406.741669,12.576005,0.000000
10.612000,-0.024553,19.479902,-0.437963,407.131378,12.567244,0.000000
10.632000,-0.024558,19.475679,-0.438028,407.520905,12.558479,0.000000
10.652000,-0.024566,19.471508,-0.438097,407.910309,12.549715,0.000000
10.672000,-0.024575,19.467358,-0.438150,408.299713,12.540951,0.000000
10.692000,-0.024586,19.463179,-0.438210,408.689117,12.532187,0.000000
10.712000,-0.024596,19.458948,-0.438249,409.078247,12.523422,0.000000
10.732000,-0.024605,19.454666,-0.438272,409.467346,12.514658,0.000000
10.752000,-0.024611,19.450329,-0.438270,409.856445,12.505894,0.000000
10.772000,-0.024615,19.445984,-0.438256,410.245422,12.497129,0.000000
10.792000,-0.024622,19.454002,-0.438690,410.634369,12.488360,0.000000
10.812000,-0.024615,19.466360,-0.439474,411.023560,12.479576,0.000000
10.832000,-0.024612,19.480776,-0.439358,411.413025,12.470788,0.000000
10.852000,-0.024625,19.492960,-0.439884,411.802734,12.461997,0.000000
10.872000,-0.024613,19.506241,-0.440255,412.192749,12.453195,0.000000
10.892000,-0.024622,19.518370,-0.440012,412.583069,12.444392,0.000000
10.912000,-0.024631,19.526007,-0.440602,412.973633,12.435585,0.000000
10.932000,-0.024631,19.522110,-0.440442,413.364136,12.426773,0.000000
10.952000,-0.024628,19.517752,-0.440331,413.754456,12.417962,0.000000
10.972000,-0.024627,19.513447,-0.440265,414.144775,12.409156,0.000000
10.992000,-0.024628,19.509199,-0.440242,414.535095,12.400353,0.000000
11.012000,-0.024633,19.505001,-0.440264,414.925171,12.391551,0.000000
11.032000,-0.024642,19.500837,-0.440293,415.315186,12.382749,0.000000
11.052000,-0.024653,19.496656,-0.440348,415.705200,12.373946,0.000000
11.072000,-0.024665,19.492434,-0.440410,416.095123,12.365139,0.000000
11.092000,-0.024675,19.488153,-0.440460,416.484833,12.356330,0.000000
11.112000,-0.024684,19.483824,-0.440495,416.874542,12.347518,0.000000
11.132000,-0.024690,19.479462,-0.440507,417.264252,12.338706,0.000000
11.152000,-0.024695,19.475119,-0.440529,417.653778,12.329894,0.000000
11.172000,-0.024699,19.470823,-0.440570,418.043182,12.321082,0.000000
11.192000,-0.024703,19.466587,-0.440625,418.432587,12.312270,0.000000
11.212000,-0.024710,19.462406,-0.440695,418.821960,12.303458,0.000000
11.232000,-0.024719,19.458256,-0.440745,419.211060,12.294646,0.000000
11.252000,-0.024729,19.454086,-0.440803,419.600159,12.285834,0.000000
11.272000,-0.024740,19.449873,-0.440848,419.989258,12.277021,0.000000
11.292000,-0.024749,19.445604,-0.440875,420.378204,12.268207,0.000000
11.312000,-0.024749,19.461143,-0.441750,420.767273,12.259380,0.000000
11.332000,-0.024735,19.473257,-0.441771,421.156616,12.250541,0.000000
11.352000,-0.024745,19.486481,-0.441863,421.546265,12.241709,0.000000
11.372000,-0.024740,19.498507,-0.442629,421.936157,12.232862,0.000000
11.392000,-0.024736,19.512882,-0.442466,422.326294,12.224012,0.000000
11.412000,-0.024754,19.525173,-0.442921,422.716675,12.215160,0.000000
11.432000,-0.024751,19.526079,-0.443199,423.107300,12.206298,0.000000
11.452000,-0.024750,19.521667,-0.443004,423.497772,12.197438,0.000000
11.472000,-0.024750,19.517347,-0.442831,423.888092,12.188579,0.000000
11.492000,-0.024750,19.512981,-0.442670,424.278412,12.179726,0.000000
11.512000,-0.024750,19.508623,-0.442551,424.668732,12.170876,0.000000
11.532000,-0.024752,19.504297,-0.442499,425.058746,12.162025,0.000000
11.552000,-0.024755,19.500029,-0.442495,425.448761,12.153175,0.000000
11.572000,-0.024761,19.495811,-0.442538,425.838776,12.144325,0.000000
11.592000,-0.024771,19.491642,-0.442594,426.228668,12.135475,0.000000
11.612000,-0.024782,19.487474,-0.442657,426.618378,12.126625,0.000000
11.632000,-0.024794,19.483271,-0.442729,427.008087,12.117775,0.000000
11.652000,-0.024805,19.479013,-0.442783,427.397797,12.108922,0.000000
11.672000,-0.024814,19.474705,-0.442819,427.787262,12.100067,0.000000
11.692000,-0.024821,19.470348,-0.442826,428.176666,12.091208,0.000000
11.712000,-0.024825,19.465996,-0.442825,428.566071,12.082348,0.000000
11.732000,-0.024828,19.461683,-0.442850,428.955414,12.073488,0.000000
11.752000,-0.024831,19.457432,-0.442887,429.344513,12.064629,0.000000
11.772000,-0.024837,19.453232,-0.442946,429.733612,12.055769,0.000000
11.792000,-0.024845,19.449080,-0.442994,430.122711,12.046909,0.000000
11.812000,-0.024855,19.444927,-0.443044,430.511597,12.038050,0.000000
11.832000,-0.024861,19.457457,-0.443880,430.900635,12.029180,0.000000
11.852000,-0.024853,19.472292,-0.444001,431.289917,12.020301,0.000000
11.872000,-0.024867,19.482315,-0.443990,431.679443,12.011422,0.000000
11.892000,-0.024860,19.498167,-0.444839,432.069244,12.002532,0.000000
11.912000,-0.024846,19.509048,-0.444616,432.459290,11.993636,0.000000
11.932000,-0.024853,19.523746,-0.445073,432.849640,11.984742,0.000000
11.952000,-0.024840,19.525202,-0.445287,433.240265,11.975836,0.000000
11.972000,-0.024833,19.520947,-0.444995,433.630676,11.966933,0.000000
11.992000,-0.024833,19.516748,-0.444766,434.020996,11.958035,0.000000
12.012000,-0.024836,19.512501,-0.444575,434.411316,11.949145,0.000000
12.032000,-0.024841,19.508204,-0.444431,434.801605,11.940257,0.000000
12.052000,-0.024846,19.503857,-0.444320,435.191620,11.931369,0.000000
12.072000,-0.024850,19.499491,-0.444238,435.581635,11.922481,0.000000
12.092000,-0.024853,19.495148,-0.444210,435.971649,11.913592,0.000000
12.112000,-0.024858,19.490852,-0.444228,436.361481,11.904704,0.000000
12.132000,-0.024864,19.486616,-0.444280,436.751190,11.895816,0.000000
12.152000,-0.024872,19.482431,-0.444351,437.140900,11.886928,0.000000
12.172000,-0.024883,19.478271,-0.444412,437.530609,11.878039,0.000000
12.192000,-0.024894,19.474087,-0.444483,437.920044,11.869151,0.000000
12.212000,-0.024905,19.469852,-0.444535,438.309448,11.860263,0.000000
12.232000,-0.024915,19.465565,-0.444568,438.698853,11.851375,0.000000
12.252000,-0.024921,19.461224,-0.444574,439.088135,11.842486,0.000000
12.272000,-0.024925,19.456867,-0.444561,439.477234,11.833598,0.000000
12.292000,-0.024928,19.452541,-0.444570,439.866333,11.824709,0.000000
12.312000,-0.024931,19.448271,-0.444597,440.255432,11.815818,0.000000
12.332000,-0.024939,19.450552,-0.444821,440.644318,11.806923,0.000000
12.352000,-0.024956,19.462254,-0.445547,441.033417,11.798021,0.000000
12.372000,-0.024954,19.475609,-0.445875,441.422821,11.789104,0.000000
12.392000,-0.024974,19.488255,-0.445957,441.812531,11.780188,0.000000
12.412000,-0.024980,19.502331,-0.446895,442.202484,11.771257,0.000000
12.432000,-0.024967,19.514063,-0.446821,442.592682,11.762321,0.000000
12.452000,-0.024973,19.527044,-0.447181,442.983124,11.753384,0.000000
12.472000,-0.024957,19.530960,-0.447546,443.373749,11.744431,0.000000
12.492000,-0.024945,19.526909,-0.447287,443.764374,11.735483,0.000000
12.512000,-0.024941,19.522715,-0.447076,444.154907,11.726538,0.000000
12.532000,-0.024943,19.518547,-0.446898,444.545227,11.717600,0.000000
12.552000,-0.024949,19.514349,-0.446790,444.935547,11.708664,0.000000
12.572000,-0.024957,19.510107,-0.446720,445.325867,11.699728,0.000000
12.592000,-0.024966,19.505810,-0.446679,445.715973,11.690792,0.000000
12.612000,-0.024974,19.501463,-0.446652,446.105988,11.681856,0.000000
12.632000,-0.024980,19.497097,-0.446630,446.496002,11.672920,0.000000
12.652000,-0.024984,19.492746,-0.446639,446.885986,11.663984,0.000000
12.672000,-0.024989,19.488451,-0.446678,447.275696,11.655048,0.000000
12.692000,-0.024995,19.484209,-0.446738,447.665405,11.646112,0.000000
12.712000,-0.025002,19.480021,-0.446811,448.055115,11.637177,0.000000
12.732000,-0.025012,19.475863,-0.446868,448.444672,11.628241,0.000000
12.752000,-0.025023,19.471680,-0.446932,448.834076,11.619305,0.000000
12.772000,-0.025033,19.467443,-0.446977,449.223480,11.610369,0.000000
12.792000,-0.025042,19.463158,-0.447004,449.612885,11.601433,0.000000
12.812000,-0.025049,19.458817,-0.447004,450.001984,11.592497,0.000000
12.832000,-0.025053,19.454460,-0.446986,450.391083,11.583558,0.000000
12.852000,-0.025056,19.450129,-0.446989,450.780182,11.574617,0.000000
12.872000,-0.025059,19.445850,-0.447013,451.169189,11.565675,0.000000
12.892000,-0.025066,19.456985,-0.447665,451.558167,11.556727,0.000000
12.912000,-0.025057,19.467014,-0.448210,451.947418,11.547766,0.000000
12.932000,-0.025061,19.483044,-0.448042,452.336914,11.538801,0.000000
12.952000,-0.025073,19.494137,-0.448690,452.726685,11.529834,0.000000
12.972000,-0.025061,19.509066,-0.448892,453.116730,11.520857,0.000000
12.992000,-0.025071,19.518755,-0.448720,453.507050,11.511883,0.000000
13.012000,-0.025075,19.525616,-0.449276,453.897644,11.502900,0.000000
13.032000,-0.025072,19.521877,-0.449163,454.288116,11.493917,0.000000
13.052000,-0.025070,19.517611,-0.449088,454.678436,11.484933,0.000000
13.072000,-0.025072,19.513403,-0.449059,455.068756,11.475949,0.000000
13.092000,-0.025078,19.509232,-0.449040,455.459076,11.466966,0.000000
13.112000,-0.025087,19.505047,-0.449054,455.849152,11.457982,0.000000
13.132000,-0.025097,19.500820,-0.449084,456.239166,11.448998,0.000000
13.152000,-0.025107,19.496536,-0.449115,456.629181,11.440015,0.000000
13.172000,-0.025116,19.492208,-0.449141,457.019104,11.431031,0.000000
13.192000,-0.025123,19.487837,-0.449149,457.408813,11.422048,0.000000
13.212000,-0.025128,19.483482,-0.449168,457.798523,11.413064,0.000000
13.232000,-0.025132,19.479166,-0.449212,458.188232,11.404080,0.000000
13.252000,-0.025137,19.474915,-0.449269,458.577728,11.395097,0.000000
13.272000,-0.025144,19.470713,-0.449344,458.967133,11.386113,0.000000
13.292000,-0.025153,19.466553,-0.449401,459.356537,11.377128,0.000000
13.312000,-0.025164,19.462383,-0.449463,459.745911,11.368138,0.000000
13.332000,-0.025174,19.458166,-0.449513,460.135010,11.359149,0.000000
13.352000,-0.025184,19.453894,-0.449543,460.524109,11.350156,0.000000
13.372000,-0.025191,19.449572,-0.449551,460.913208,11.341163,0.000000
13.392000,-0.025196,19.445215,-0.449534,461.302155,11.332170,0.000000
13.412000,-0.025199,19.453018,-0.450061,461.691101,11.323174,0.000000
13.432000,-0.025183,19.465696,-0.450666,462.080292,11.314165,0.000000
13.452000,-0.025180,19.479946,-0.450456,462.469727,11.305153,0.000000
13.472000,-0.025193,19.491911,-0.451073,462.859436,11.296138,0.000000
13.492000,-0.025186,19.505142,-0.451272,463.249420,11.287112,0.000000
13.512000,-0.025204,19.517727,-0.451208,463.639648,11.278090,0.000000
13.532000,-0.025212,19.525337,-0.451950,464.030151,11.269056,0.000000
13.552000,-0.025210,19.521286,-0.451772,464.420593,11.260019,0.000000
13.572000,-0.025206,19.516909,-0.451618,464.810913,11.250988,0.000000
13.592000,-0.025204,19.512569,-0.451518,465.201233,11.241957,0.000000
13.612000,-0.025204,19.508287,-0.451464,465.591522,11.232925,0.000000
13.632000,-0.025207,19.504051,-0.451464,465.981537,11.223894,0.000000
13.652000,-0.025215,19.499870,-0.451488,466.371552,11.214863,0.000000
13.672000,-0.025225,19.495695,-0.451527,466.761566,11.205832,0.000000
13.692000,-0.025237,19.491486,-0.451588,467.151459,11.196800,0.000000
13.712000,-0.025248,19.487226,-0.451641,467.541168,11.187769,0.000000
13.732000,-0.025258,19.482914,-0.451683,467.930878,11.178738,0.000000
13.752000,-0.025266,19.478556,-0.451701,468.320587,11.169706,0.000000
13.772000,-0.025271,19.474192,-0.451707,468.710022,11.160675,0.000000
13.792000,-0.025275,19.469860,-0.451736,469.099426,11.151643,0.000000
13.812000,-0.025279,19.465586,-0.451777,469.488831,11.142607,0.000000
13.832000,-0.025284,19.461367,-0.451839,469.878143,11.133567,0.000000
13.852000,-0.025292,19.457199,-0.451894,470.267242,11.124526,0.000000
13.872000,-0.025301,19.453037,-0.451942,470.656342,11.115485,0.000000
13.892000,-0.025312,19.448847,-0.451995,471.045441,11.106444,0.000000
13.912000,-0.025322,19.444595,-0.452027,471.434296,11.097404,0.000000
13.932000,-0.025321,19.460270,-0.452971,471.823364,11.088350,0.000000
13.952000,-0.025310,19.472122,-0.452873,472.212677,11.079290,0.000000
13.972000,-0.025318,19.485191,-0.453124,472.602234,11.070230,0.000000
13.992000,-0.025303,19.497559,-0.453748,472.992065,11.061158,0.000000
14.012000,-0.025296,19.511890,-0.453495,473.382141,11.052086,0.000000
14.032000,-0.025308,19.523884,-0.454013,473.772491,11.043013,0.000000
14.052000,-0.025297,19.524965,-0.454185,474.163116,11.033928,0.000000
14.072000,-0.025292,19.520575,-0.453877,474.553497,11.024849,0.000000
14.092000,-0.025290,19.516275,-0.453602,474.943817,11.015775,0.000000
14.112000,-0.025290,19.511921,-0.453365,475.334137,11.006705,0.000000
14.132000,-0.025290,19.507549,-0.453174,475.724396,10.997639,0.000000
14.152000,-0.025291,19.503201,-0.453060,476.114410,10.988579,0.000000
14.172000,-0.025294,19.498896,-0.453013,476.504425,10.979519,0.000000
14.192000,-0.025299,19.494648,-0.453021,476.894440,10.970459,0.000000
14.212000,-0.025307,19.490446,-0.453067,477.284241,10.961399,0.000000
14.232000,-0.025318,19.486273,-0.453115,477.673950,10.952339,0.000000
14.252000,-0.025329,19.482082,-0.453181,478.063660,10.943279,0.000000
14.272000,-0.025341,19.477840,-0.453236,478.453339,10.934218,0.000000
14.292000,-0.025351,19.473545,-0.453275,478.842743,10.925156,0.000000
14.312000,-0.025359,19.469198,-0.453288,479.232147,10.916090,0.000000
14.332000,-0.025363,19.464832,-0.453280,479.621552,10.907022,0.000000
14.352000,-0.025367,19.460489,-0.453288,480.010803,10.897952,0.000000
14.372000,-0.025370,19.456200,-0.453314,480.399902,10.888883,0.000000
14.392000,-0.025374,19.451971,-0.453360,480.789001,10.879813,0.000000
14.412000,-0.025381,19.447792,-0.453414,481.178101,10.870744,0.000000
14.432000,-0.025395,19.452686,-0.453623,481.566986,10.861674,0.000000
14.452000,-0.025409,19.462971,-0.454429,481.956116,10.852594,0.000000
14.472000,-0.025406,19.477833,-0.454619,482.345520,10.843503,0.000000
14.492000,-0.025421,19.487999,-0.454784,482.735199,10.834412,0.000000
14.512000,-0.025412,19.503904,-0.455661,483.125183,10.825306,0.000000
14.532000,-0.025398,19.514555,-0.455419,483.515411,10.816195,0.000000
14.552000,-0.025406,19.529163,-0.455959,483.905884,10.807083,0.000000
14.572000,-0.025407,19.523689,-0.455839,484.296509,10.797966,0.000000
14.592000,-0.025410,19.519560,-0.455777,484.686829,10.788849,0.000000
14.612000,-0.025415,19.515366,-0.455734,485.077148,10.779732,0.000000
14.632000,-0.025422,19.511129,-0.455705,485.467468,10.770616,0.000000
